case_id,recording_id,channel_index,original_channel_name,canonical_channel_name
chb01,chb01_24,20,FT9-FT10,FT9-FT10
chb01,chb01_24,21,FT10-T8,FT10-T8
chb01,chb01_24,22,T8-P8-1,T8-P8-1
chb01,chb01_25,0,FP1-F7,FP1-F7
chb01,chb01_25,1,F7-T7,F7-T7
chb01,chb01_25,2,T7-P7,T7-P7
chb01,chb01_25,3,P7-O1,P7-O1
chb01,chb01_25,4,FP1-F3,FP1-F3
chb01,chb01_25,5,F3-C3,F3-C3
chb01,chb01_25,6,C3-P3,C3-P3
chb01,chb01_25,7,P3-O1,P3-O1
chb01,chb01_25,8,FP2-F4,FP2-F4
chb01,chb01_25,9,F4-C4,F4-C4
chb01,chb01_25,10,C4-P4,C4-P4
chb01,chb01_25,11,P4-O2,P4-O2
chb01,chb01_25,12,FP2-F8,FP2-F8
chb01,chb01_25,13,F8-T8,F8-T8
chb01,chb01_25,14,T8-P8-0,T8-P8-0
chb01,chb01_25,15,P8-O2,P8-O2
chb01,chb01_25,16,FZ-CZ,FZ-CZ
chb01,chb01_25,17,CZ-PZ,CZ-PZ
chb01,chb01_25,18,P7-T7,P7-T7
chb01,chb01_25,19,T7-FT9,T7-FT9
chb01,chb01_25,20,FT9-FT10,FT9-FT10
chb01,chb01_25,21,FT10-T8,FT10-T8
chb01,chb01_25,22,T8-P8-1,T8-P8-1
chb01,chb01_26,0,FP1-F7,FP1-F7
chb01,chb01_26,1,F7-T7,F7-T7
chb01,chb01_26,2,T7-P7,T7-P7
chb01,chb01_26,3,P7-O1,P7-O1
chb01,chb01_26,4,FP1-F3,FP1-F3
chb01,chb01_26,5,F3-C3,F3-C3
chb01,chb01_26,6,C3-P3,C3-P3
chb01,chb01_26,7,P3-O1,P3-O1
chb01,chb01_26,8,FP2-F4,FP2-F4
chb01,chb01_26,9,F4-C4,F4-C4
chb01,chb01_26,10,C4-P4,C4-P4
chb01,chb01_26,11,P4-O2,P4-O2
chb01,chb01_26,12,FP2-F8,FP2-F8
chb01,chb01_26,13,F8-T8,F8-T8
chb01,chb01_26,14,T8-P8-0,T8-P8-0
chb01,chb01_26,15,P8-O2,P8-O2
chb01,chb01_26,16,FZ-CZ,FZ-CZ
chb01,chb01_26,17,CZ-PZ,CZ-PZ
chb01,chb01_26,18,P7-T7,P7-T7
chb01,chb01_26,19,T7-FT9,T7-FT9
chb01,chb01_26,20,FT9-FT10,FT9-FT10
chb01,chb01_26,21,FT10-T8,FT10-T8
chb01,chb01_26,22,T8-P8-1,T8-P8-1
chb01,chb01_27,0,FP1-F7,FP1-F7
chb01,chb01_27,1,F7-T7,F7-T7
chb01,chb01_27,2,T7-P7,T7-P7
chb01,chb01_27,3,P7-O1,P7-O1
chb01,chb01_27,4,FP1-F3,FP1-F3
chb01,chb01_27,5,F3-C3,F3-C3
chb01,chb01_27,6,C3-P3,C3-P3
chb01,chb01_27,7,P3-O1,P3-O1
chb01,chb01_27,8,FP2-F4,FP2-F4
chb01,chb01_27,9,F4-C4,F4-C4
chb01,chb01_27,10,C4-P4,C4-P4
chb01,chb01_27,11,P4-O2,P4-O2
chb01,chb01_27,12,FP2-F8,FP2-F8
chb01,chb01_27,13,F8-T8,F8-T8
chb01,chb01_27,14,T8-P8-0,T8-P8-0
chb01,chb01_27,15,P8-O2,P8-O2
chb01,chb01_27,16,FZ-CZ,FZ-CZ
chb01,chb01_27,17,CZ-PZ,CZ-PZ
chb01,chb01_27,18,P7-T7,P7-T7
chb01,chb01_27,19,T7-FT9,T7-FT9
chb01,chb01_27,20,FT9-FT10,FT9-FT10
chb01,chb01_27,21,FT10-T8,FT10-T8
chb01,chb01_27,22,T8-P8-1,T8-P8-1
chb01,chb01_29,0,FP1-F7,FP1-F7
chb01,chb01_29,1,F7-T7,F7-T7
chb01,chb01_29,2,T7-P7,T7-P7
chb01,chb01_29,3,P7-O1,P7-O1
chb01,chb01_29,4,FP1-F3,FP1-F3
chb01,chb01_29,5,F3-C3,F3-C3
chb01,chb01_29,6,C3-P3,C3-P3
chb01,chb01_29,7,P3-O1,P3-O1
chb01,chb01_29,8,FP2-F4,FP2-F4
chb01,chb01_29,9,F4-C4,F4-C4
chb01,chb01_29,10,C4-P4,C4-P4
chb01,chb01_29,11,P4-O2,P4-O2
chb01,chb01_29,12,FP2-F8,FP2-F8
chb01,chb01_29,13,F8-T8,F8-T8
chb01,chb01_29,14,T8-P8-0,T8-P8-0
chb01,chb01_29,15,P8-O2,P8-O2
chb01,chb01_29,16,FZ-CZ,FZ-CZ
chb01,chb01_29,17,CZ-PZ,CZ-PZ
chb01,chb01_29,18,P7-T7,P7-T7
chb01,chb01_29,19,T7-FT9,T7-FT9
chb01,chb01_29,20,FT9-FT10,FT9-FT10
chb01,chb01_29,21,FT10-T8,FT10-T8
chb01,chb01_29,22,T8-P8-1,T8-P8-1
chb01,chb01_30,0,FP1-F7,FP1-F7
chb01,chb01_30,1,F7-T7,F7-T7
chb01,chb01_30,2,T7-P7,T7-P7
chb01,chb01_30,3,P7-O1,P7-O1
chb01,chb01_30,4,FP1-F3,FP1-F3
chb01,chb01_30,5,F3-C3,F3-C3
chb01,chb01_30,6,C3-P3,C3-P3
chb01,chb01_30,7,P3-O1,P3-O1
chb01,chb01_30,8,FP2-F4,FP2-F4
chb01,chb01_30,9,F4-C4,F4-C4
chb01,chb01_30,10,C4-P4,C4-P4
chb01,chb01_30,11,P4-O2,P4-O2
chb01,chb01_30,12,FP2-F8,FP2-F8
chb01,chb01_30,13,F8-T8,F8-T8
chb01,chb01_30,14,T8-P8-0,T8-P8-0
chb01,chb01_30,15,P8-O2,P8-O2
chb01,chb01_30,16,FZ-CZ,FZ-CZ
chb01,chb01_30,17,CZ-PZ,CZ-PZ
chb01,chb01_30,18,P7-T7,P7-T7
chb01,chb01_30,19,T7-FT9,T7-FT9
chb01,chb01_30,20,FT9-FT10,FT9-FT10
chb01,chb01_30,21,FT10-T8,FT10-T8
chb01,chb01_30,22,T8-P8-1,T8-P8-1
chb01,chb01_31,0,FP1-F7,FP1-F7
chb01,chb01_31,1,F7-T7,F7-T7
chb01,chb01_31,2,T7-P7,T7-P7
chb01,chb01_31,3,P7-O1,P7-O1
chb01,chb01_31,4,FP1-F3,FP1-F3
chb01,chb01_31,5,F3-C3,F3-C3
chb01,chb01_31,6,C3-P3,C3-P3
chb01,chb01_31,7,P3-O1,P3-O1
chb01,chb01_31,8,FP2-F4,FP2-F4
chb01,chb01_31,9,F4-C4,F4-C4
chb01,chb01_31,10,C4-P4,C4-P4
chb01,chb01_31,11,P4-O2,P4-O2
chb01,chb01_31,12,FP2-F8,FP2-F8
chb01,chb01_31,13,F8-T8,F8-T8
chb01,chb01_31,14,T8-P8-0,T8-P8-0
chb01,chb01_31,15,P8-O2,P8-O2
chb01,chb01_31,16,FZ-CZ,FZ-CZ
chb01,chb01_31,17,CZ-PZ,CZ-PZ
chb01,chb01_31,18,P7-T7,P7-T7
chb01,chb01_31,19,T7-FT9,T7-FT9
chb01,chb01_31,20,FT9-FT10,FT9-FT10
chb01,chb01_31,21,FT10-T8,FT10-T8
chb01,chb01_31,22,T8-P8-1,T8-P8-1
chb01,chb01_32,0,FP1-F7,FP1-F7
chb01,chb01_32,1,F7-T7,F7-T7
chb01,chb01_32,2,T7-P7,T7-P7
chb01,chb01_32,3,P7-O1,P7-O1
chb01,chb01_32,4,FP1-F3,FP1-F3
chb01,chb01_32,5,F3-C3,F3-C3
chb01,chb01_32,6,C3-P3,C3-P3
chb01,chb01_32,7,P3-O1,P3-O1
chb01,chb01_32,8,FP2-F4,FP2-F4
chb01,chb01_32,9,F4-C4,F4-C4
chb01,chb01_32,10,C4-P4,C4-P4
chb01,chb01_32,11,P4-O2,P4-O2
chb01,chb01_32,12,FP2-F8,FP2-F8
chb01,chb01_32,13,F8-T8,F8-T8
chb01,chb01_32,14,T8-P8-0,T8-P8-0
chb01,chb01_32,15,P8-O2,P8-O2
chb01,chb01_32,16,FZ-CZ,FZ-CZ
chb01,chb01_32,17,CZ-PZ,CZ-PZ
chb01,chb01_32,18,P7-T7,P7-T7
chb01,chb01_32,19,T7-FT9,T7-FT9
chb01,chb01_32,20,FT9-FT10,FT9-FT10
chb01,chb01_32,21,FT10-T8,FT10-T8
chb01,chb01_32,22,T8-P8-1,T8-P8-1
chb01,chb01_33,0,FP1-F7,FP1-F7
chb01,chb01_33,1,F7-T7,F7-T7
chb01,chb01_33,2,T7-P7,T7-P7
chb01,chb01_33,3,P7-O1,P7-O1
chb01,chb01_33,4,FP1-F3,FP1-F3
chb01,chb01_33,5,F3-C3,F3-C3
chb01,chb01_33,6,C3-P3,C3-P3
chb01,chb01_33,7,P3-O1,P3-O1
chb01,chb01_33,8,FP2-F4,FP2-F4
chb01,chb01_33,9,F4-C4,F4-C4
chb01,chb01_33,10,C4-P4,C4-P4
chb01,chb01_33,11,P4-O2,P4-O2
chb01,chb01_33,12,FP2-F8,FP2-F8
chb01,chb01_33,13,F8-T8,F8-T8
chb01,chb01_33,14,T8-P8-0,T8-P8-0
chb01,chb01_33,15,P8-O2,P8-O2
chb01,chb01_33,16,FZ-CZ,FZ-CZ
chb01,chb01_33,17,CZ-PZ,CZ-PZ
chb01,chb01_33,18,P7-T7,P7-T7
chb01,chb01_33,19,T7-FT9,T7-FT9
chb01,chb01_33,20,FT9-FT10,FT9-FT10
chb01,chb01_33,21,FT10-T8,FT10-T8
chb01,chb01_33,22,T8-P8-1,T8-P8-1
chb01,chb01_34,0,FP1-F7,FP1-F7
chb01,chb01_34,1,F7-T7,F7-T7
chb01,chb01_34,2,T7-P7,T7-P7
chb01,chb01_34,3,P7-O1,P7-O1
chb01,chb01_34,4,FP1-F3,FP1-F3
chb01,chb01_34,5,F3-C3,F3-C3
chb01,chb01_34,6,C3-P3,C3-P3
chb01,chb01_34,7,P3-O1,P3-O1
chb01,chb01_34,8,FP2-F4,FP2-F4
chb01,chb01_34,9,F4-C4,F4-C4
chb01,chb01_34,10,C4-P4,C4-P4
chb01,chb01_34,11,P4-O2,P4-O2
chb01,chb01_34,12,FP2-F8,FP2-F8
chb01,chb01_34,13,F8-T8,F8-T8
chb01,chb01_34,14,T8-P8-0,T8-P8-0
chb01,chb01_34,15,P8-O2,P8-O2
chb01,chb01_34,16,FZ-CZ,FZ-CZ
chb01,chb01_34,17,CZ-PZ,CZ-PZ
chb01,chb01_34,18,P7-T7,P7-T7
chb01,chb01_34,19,T7-FT9,T7-FT9
chb01,chb01_34,20,FT9-FT10,FT9-FT10
chb01,chb01_34,21,FT10-T8,FT10-T8
chb01,chb01_34,22,T8-P8-1,T8-P8-1
chb01,chb01_36,0,FP1-F7,FP1-F7
chb01,chb01_36,1,F7-T7,F7-T7
chb01,chb01_36,2,T7-P7,T7-P7
chb01,chb01_36,3,P7-O1,P7-O1
chb01,chb01_36,4,FP1-F3,FP1-F3
chb01,chb01_36,5,F3-C3,F3-C3
chb01,chb01_36,6,C3-P3,C3-P3
chb01,chb01_36,7,P3-O1,P3-O1
chb01,chb01_36,8,FP2-F4,FP2-F4
chb01,chb01_36,9,F4-C4,F4-C4
chb01,chb01_36,10,C4-P4,C4-P4
chb01,chb01_36,11,P4-O2,P4-O2
chb01,chb01_36,12,FP2-F8,FP2-F8
chb01,chb01_36,13,F8-T8,F8-T8
chb01,chb01_36,14,T8-P8-0,T8-P8-0
chb01,chb01_36,15,P8-O2,P8-O2
chb01,chb01_36,16,FZ-CZ,FZ-CZ
chb01,chb01_36,17,CZ-PZ,CZ-PZ
chb01,chb01_36,18,P7-T7,P7-T7
chb01,chb01_36,19,T7-FT9,T7-FT9
chb01,chb01_36,20,FT9-FT10,FT9-FT10
chb01,chb01_36,21,FT10-T8,FT10-T8
chb01,chb01_36,22,T8-P8-1,T8-P8-1
chb01,chb01_37,0,FP1-F7,FP1-F7
chb01,chb01_37,1,F7-T7,F7-T7
chb01,chb01_37,2,T7-P7,T7-P7
chb01,chb01_37,3,P7-O1,P7-O1
chb01,chb01_37,4,FP1-F3,FP1-F3
chb01,chb01_37,5,F3-C3,F3-C3
chb01,chb01_37,6,C3-P3,C3-P3
chb01,chb01_37,7,P3-O1,P3-O1
chb01,chb01_37,8,FP2-F4,FP2-F4
chb01,chb01_37,9,F4-C4,F4-C4
chb01,chb01_37,10,C4-P4,C4-P4
chb01,chb01_37,11,P4-O2,P4-O2
chb01,chb01_37,12,FP2-F8,FP2-F8
chb01,chb01_37,13,F8-T8,F8-T8
chb01,chb01_37,14,T8-P8-0,T8-P8-0
chb01,chb01_37,15,P8-O2,P8-O2
chb01,chb01_37,16,FZ-CZ,FZ-CZ
chb01,chb01_37,17,CZ-PZ,CZ-PZ
chb01,chb01_37,18,P7-T7,P7-T7
chb01,chb01_37,19,T7-FT9,T7-FT9
chb01,chb01_37,20,FT9-FT10,FT9-FT10
chb01,chb01_37,21,FT10-T8,FT10-T8
chb01,chb01_37,22,T8-P8-1,T8-P8-1
chb01,chb01_38,0,FP1-F7,FP1-F7
chb01,chb01_38,1,F7-T7,F7-T7
chb01,chb01_38,2,T7-P7,T7-P7
chb01,chb01_38,3,P7-O1,P7-O1
chb01,chb01_38,4,FP1-F3,FP1-F3
chb01,chb01_38,5,F3-C3,F3-C3
chb01,chb01_38,6,C3-P3,C3-P3
chb01,chb01_38,7,P3-O1,P3-O1
chb01,chb01_38,8,FP2-F4,FP2-F4
chb01,chb01_38,9,F4-C4,F4-C4
chb01,chb01_38,10,C4-P4,C4-P4
chb01,chb01_38,11,P4-O2,P4-O2
chb01,chb01_38,12,FP2-F8,FP2-F8
chb01,chb01_38,13,F8-T8,F8-T8
chb01,chb01_38,14,T8-P8-0,T8-P8-0
chb01,chb01_38,15,P8-O2,P8-O2
chb01,chb01_38,16,FZ-CZ,FZ-CZ
chb01,chb01_38,17,CZ-PZ,CZ-PZ
chb01,chb01_38,18,P7-T7,P7-T7
chb01,chb01_38,19,T7-FT9,T7-FT9
chb01,chb01_38,20,FT9-FT10,FT9-FT10
chb01,chb01_38,21,FT10-T8,FT10-T8
chb01,chb01_38,22,T8-P8-1,T8-P8-1
chb01,chb01_39,0,FP1-F7,FP1-F7
chb01,chb01_39,1,F7-T7,F7-T7
chb01,chb01_39,2,T7-P7,T7-P7
chb01,chb01_39,3,P7-O1,P7-O1
chb01,chb01_39,4,FP1-F3,FP1-F3
chb01,chb01_39,5,F3-C3,F3-C3
chb01,chb01_39,6,C3-P3,C3-P3
chb01,chb01_39,7,P3-O1,P3-O1
chb01,chb01_39,8,FP2-F4,FP2-F4
chb01,chb01_39,9,F4-C4,F4-C4
chb01,chb01_39,10,C4-P4,C4-P4
chb01,chb01_39,11,P4-O2,P4-O2
chb01,chb01_39,12,FP2-F8,FP2-F8
chb01,chb01_39,13,F8-T8,F8-T8
chb01,chb01_39,14,T8-P8-0,T8-P8-0
chb01,chb01_39,15,P8-O2,P8-O2
chb01,chb01_39,16,FZ-CZ,FZ-CZ
chb01,chb01_39,17,CZ-PZ,CZ-PZ
chb01,chb01_39,18,P7-T7,P7-T7
chb01,chb01_39,19,T7-FT9,T7-FT9
chb01,chb01_39,20,FT9-FT10,FT9-FT10
chb01,chb01_39,21,FT10-T8,FT10-T8
chb01,chb01_39,22,T8-P8-1,T8-P8-1
chb01,chb01_40,0,FP1-F7,FP1-F7
chb01,chb01_40,1,F7-T7,F7-T7
chb01,chb01_40,2,T7-P7,T7-P7
chb01,chb01_40,3,P7-O1,P7-O1
chb01,chb01_40,4,FP1-F3,FP1-F3
chb01,chb01_40,5,F3-C3,F3-C3
chb01,chb01_40,6,C3-P3,C3-P3
chb01,chb01_40,7,P3-O1,P3-O1
chb01,chb01_40,8,FP2-F4,FP2-F4
chb01,chb01_40,9,F4-C4,F4-C4
chb01,chb01_40,10,C4-P4,C4-P4
chb01,chb01_40,11,P4-O2,P4-O2
chb01,chb01_40,12,FP2-F8,FP2-F8
chb01,chb01_40,13,F8-T8,F8-T8
chb01,chb01_40,14,T8-P8-0,T8-P8-0
chb01,chb01_40,15,P8-O2,P8-O2
chb01,chb01_40,16,FZ-CZ,FZ-CZ
chb01,chb01_40,17,CZ-PZ,CZ-PZ
chb01,chb01_40,18,P7-T7,P7-T7
chb01,chb01_40,19,T7-FT9,T7-FT9
chb01,chb01_40,20,FT9-FT10,FT9-FT10
chb01,chb01_40,21,FT10-T8,FT10-T8
chb01,chb01_40,22,T8-P8-1,T8-P8-1
chb01,chb01_41,0,FP1-F7,FP1-F7
chb01,chb01_41,1,F7-T7,F7-T7
chb01,chb01_41,2,T7-P7,T7-P7
chb01,chb01_41,3,P7-O1,P7-O1
chb01,chb01_41,4,FP1-F3,FP1-F3
chb01,chb01_41,5,F3-C3,F3-C3
chb01,chb01_41,6,C3-P3,C3-P3
chb01,chb01_41,7,P3-O1,P3-O1
chb01,chb01_41,8,FP2-F4,FP2-F4
chb01,chb01_41,9,F4-C4,F4-C4
chb01,chb01_41,10,C4-P4,C4-P4
chb01,chb01_41,11,P4-O2,P4-O2
chb01,chb01_41,12,FP2-F8,FP2-F8
chb01,chb01_41,13,F8-T8,F8-T8
chb01,chb01_41,14,T8-P8-0,T8-P8-0
chb01,chb01_41,15,P8-O2,P8-O2
chb01,chb01_41,16,FZ-CZ,FZ-CZ
chb01,chb01_41,17,CZ-PZ,CZ-PZ
chb01,chb01_41,18,P7-T7,P7-T7
chb01,chb01_41,19,T7-FT9,T7-FT9
chb01,chb01_41,20,FT9-FT10,FT9-FT10
chb01,chb01_41,21,FT10-T8,FT10-T8
chb01,chb01_41,22,T8-P8-1,T8-P8-1
chb01,chb01_42,0,FP1-F7,FP1-F7
chb01,chb01_42,1,F7-T7,F7-T7
chb01,chb01_42,2,T7-P7,T7-P7
chb01,chb01_42,3,P7-O1,P7-O1
chb01,chb01_42,4,FP1-F3,FP1-F3
chb01,chb01_42,5,F3-C3,F3-C3
chb01,chb01_42,6,C3-P3,C3-P3
chb01,chb01_42,7,P3-O1,P3-O1
chb01,chb01_42,8,FP2-F4,FP2-F4
chb01,chb01_42,9,F4-C4,F4-C4
chb01,chb01_42,10,C4-P4,C4-P4
chb01,chb01_42,11,P4-O2,P4-O2
chb01,chb01_42,12,FP2-F8,FP2-F8
chb01,chb01_42,13,F8-T8,F8-T8
chb01,chb01_42,14,T8-P8-0,T8-P8-0
chb01,chb01_42,15,P8-O2,P8-O2
chb01,chb01_42,16,FZ-CZ,FZ-CZ
chb01,chb01_42,17,CZ-PZ,CZ-PZ
chb01,chb01_42,18,P7-T7,P7-T7
chb01,chb01_42,19,T7-FT9,T7-FT9
chb01,chb01_42,20,FT9-FT10,FT9-FT10
chb01,chb01_42,21,FT10-T8,FT10-T8
chb01,chb01_42,22,T8-P8-1,T8-P8-1
chb01,chb01_43,0,FP1-F7,FP1-F7
chb01,chb01_43,1,F7-T7,F7-T7
chb01,chb01_43,2,T7-P7,T7-P7
chb01,chb01_43,3,P7-O1,P7-O1
chb01,chb01_43,4,FP1-F3,FP1-F3
chb01,chb01_43,5,F3-C3,F3-C3
chb01,chb01_43,6,C3-P3,C3-P3
chb01,chb01_43,7,P3-O1,P3-O1
chb01,chb01_43,8,FP2-F4,FP2-F4
chb01,chb01_43,9,F4-C4,F4-C4
chb01,chb01_43,10,C4-P4,C4-P4
chb01,chb01_43,11,P4-O2,P4-O2
chb01,chb01_43,12,FP2-F8,FP2-F8
chb01,chb01_43,13,F8-T8,F8-T8
chb01,chb01_43,14,T8-P8-0,T8-P8-0
chb01,chb01_43,15,P8-O2,P8-O2
chb01,chb01_43,16,FZ-CZ,FZ-CZ
chb01,chb01_43,17,CZ-PZ,CZ-PZ
chb01,chb01_43,18,P7-T7,P7-T7
chb01,chb01_43,19,T7-FT9,T7-FT9
chb01,chb01_43,20,FT9-FT10,FT9-FT10
chb01,chb01_43,21,FT10-T8,FT10-T8
chb01,chb01_43,22,T8-P8-1,T8-P8-1
chb01,chb01_46,0,FP1-F7,FP1-F7
chb01,chb01_46,1,F7-T7,F7-T7
chb01,chb01_46,2,T7-P7,T7-P7
chb01,chb01_46,3,P7-O1,P7-O1
chb01,chb01_46,4,FP1-F3,FP1-F3
chb01,chb01_46,5,F3-C3,F3-C3
chb01,chb01_46,6,C3-P3,C3-P3
chb01,chb01_46,7,P3-O1,P3-O1
chb01,chb01_46,8,FP2-F4,FP2-F4
chb01,chb01_46,9,F4-C4,F4-C4
chb01,chb01_46,10,C4-P4,C4-P4
chb01,chb01_46,11,P4-O2,P4-O2
chb01,chb01_46,12,FP2-F8,FP2-F8
chb01,chb01_46,13,F8-T8,F8-T8
chb01,chb01_46,14,T8-P8-0,T8-P8-0
chb01,chb01_46,15,P8-O2,P8-O2
chb01,chb01_46,16,FZ-CZ,FZ-CZ
chb01,chb01_46,17,CZ-PZ,CZ-PZ
chb01,chb01_46,18,P7-T7,P7-T7
chb01,chb01_46,19,T7-FT9,T7-FT9
chb01,chb01_46,20,FT9-FT10,FT9-FT10
chb01,chb01_46,21,FT10-T8,FT10-T8
chb01,chb01_46,22,T8-P8-1,T8-P8-1
chb02,chb02_01,0,FP1-F7,FP1-F7
chb02,chb02_01,1,F7-T7,F7-T7
chb02,chb02_01,2,T7-P7,T7-P7
chb02,chb02_01,3,P7-O1,P7-O1
chb02,chb02_01,4,FP1-F3,FP1-F3
chb02,chb02_01,5,F3-C3,F3-C3
chb02,chb02_01,6,C3-P3,C3-P3
chb02,chb02_01,7,P3-O1,P3-O1
chb02,chb02_01,8,FP2-F4,FP2-F4
chb02,chb02_01,9,F4-C4,F4-C4
chb02,chb02_01,10,C4-P4,C4-P4
chb02,chb02_01,11,P4-O2,P4-O2
chb02,chb02_01,12,FP2-F8,FP2-F8
chb02,chb02_01,13,F8-T8,F8-T8
chb02,chb02_01,14,T8-P8-0,T8-P8-0
chb02,chb02_01,15,P8-O2,P8-O2
chb02,chb02_01,16,FZ-CZ,FZ-CZ
chb02,chb02_01,17,CZ-PZ,CZ-PZ
chb02,chb02_01,18,P7-T7,P7-T7
chb02,chb02_01,19,T7-FT9,T7-FT9
chb02,chb02_01,20,FT9-FT10,FT9-FT10
chb02,chb02_01,21,FT10-T8,FT10-T8
chb02,chb02_01,22,T8-P8-1,T8-P8-1
chb02,chb02_02,0,FP1-F7,FP1-F7
chb02,chb02_02,1,F7-T7,F7-T7
chb02,chb02_02,2,T7-P7,T7-P7
chb02,chb02_02,3,P7-O1,P7-O1
chb02,chb02_02,4,FP1-F3,FP1-F3
chb02,chb02_02,5,F3-C3,F3-C3
chb02,chb02_02,6,C3-P3,C3-P3
chb02,chb02_02,7,P3-O1,P3-O1
chb02,chb02_02,8,FP2-F4,FP2-F4
chb02,chb02_02,9,F4-C4,F4-C4
chb02,chb02_02,10,C4-P4,C4-P4
chb02,chb02_02,11,P4-O2,P4-O2
chb02,chb02_02,12,FP2-F8,FP2-F8
chb02,chb02_02,13,F8-T8,F8-T8
chb02,chb02_02,14,T8-P8-0,T8-P8-0
chb02,chb02_02,15,P8-O2,P8-O2
chb02,chb02_02,16,FZ-CZ,FZ-CZ
chb02,chb02_02,17,CZ-PZ,CZ-PZ
chb02,chb02_02,18,P7-T7,P7-T7
chb02,chb02_02,19,T7-FT9,T7-FT9
chb02,chb02_02,20,FT9-FT10,FT9-FT10
chb02,chb02_02,21,FT10-T8,FT10-T8
chb02,chb02_02,22,T8-P8-1,T8-P8-1
chb02,chb02_03,0,FP1-F7,FP1-F7
chb02,chb02_03,1,F7-T7,F7-T7
chb02,chb02_03,2,T7-P7,T7-P7
chb02,chb02_03,3,P7-O1,P7-O1
chb02,chb02_03,4,FP1-F3,FP1-F3
chb02,chb02_03,5,F3-C3,F3-C3
chb02,chb02_03,6,C3-P3,C3-P3
chb02,chb02_03,7,P3-O1,P3-O1
chb02,chb02_03,8,FP2-F4,FP2-F4
chb02,chb02_03,9,F4-C4,F4-C4
chb02,chb02_03,10,C4-P4,C4-P4
chb02,chb02_03,11,P4-O2,P4-O2
chb02,chb02_03,12,FP2-F8,FP2-F8
chb02,chb02_03,13,F8-T8,F8-T8
chb02,chb02_03,14,T8-P8-0,T8-P8-0
chb02,chb02_03,15,P8-O2,P8-O2
chb02,chb02_03,16,FZ-CZ,FZ-CZ
chb02,chb02_03,17,CZ-PZ,CZ-PZ
chb02,chb02_03,18,P7-T7,P7-T7
chb02,chb02_03,19,T7-FT9,T7-FT9
chb02,chb02_03,20,FT9-FT10,FT9-FT10
chb02,chb02_03,21,FT10-T8,FT10-T8
chb02,chb02_03,22,T8-P8-1,T8-P8-1
chb02,chb02_04,0,FP1-F7,FP1-F7
chb02,chb02_04,1,F7-T7,F7-T7
chb02,chb02_04,2,T7-P7,T7-P7
chb02,chb02_04,3,P7-O1,P7-O1
chb02,chb02_04,4,FP1-F3,FP1-F3
chb02,chb02_04,5,F3-C3,F3-C3
chb02,chb02_04,6,C3-P3,C3-P3
chb02,chb02_04,7,P3-O1,P3-O1
chb02,chb02_04,8,FP2-F4,FP2-F4
chb02,chb02_04,9,F4-C4,F4-C4
chb02,chb02_04,10,C4-P4,C4-P4
chb02,chb02_04,11,P4-O2,P4-O2
chb02,chb02_04,12,FP2-F8,FP2-F8
chb02,chb02_04,13,F8-T8,F8-T8
chb02,chb02_04,14,T8-P8-0,T8-P8-0
chb02,chb02_04,15,P8-O2,P8-O2
chb02,chb02_04,16,FZ-CZ,FZ-CZ
chb02,chb02_04,17,CZ-PZ,CZ-PZ
chb02,chb02_04,18,P7-T7,P7-T7
chb02,chb02_04,19,T7-FT9,T7-FT9
chb02,chb02_04,20,FT9-FT10,FT9-FT10
chb02,chb02_04,21,FT10-T8,FT10-T8
chb02,chb02_04,22,T8-P8-1,T8-P8-1
chb02,chb02_05,0,FP1-F7,FP1-F7
chb02,chb02_05,1,F7-T7,F7-T7
chb02,chb02_05,2,T7-P7,T7-P7
chb02,chb02_05,3,P7-O1,P7-O1
chb02,chb02_05,4,FP1-F3,FP1-F3
chb02,chb02_05,5,F3-C3,F3-C3
chb02,chb02_05,6,C3-P3,C3-P3
chb02,chb02_05,7,P3-O1,P3-O1
chb02,chb02_05,8,FP2-F4,FP2-F4
chb02,chb02_05,9,F4-C4,F4-C4
chb02,chb02_05,10,C4-P4,C4-P4
chb02,chb02_05,11,P4-O2,P4-O2
chb02,chb02_05,12,FP2-F8,FP2-F8
chb02,chb02_05,13,F8-T8,F8-T8
chb02,chb02_05,14,T8-P8-0,T8-P8-0
chb02,chb02_05,15,P8-O2,P8-O2
chb02,chb02_05,16,FZ-CZ,FZ-CZ
chb02,chb02_05,17,CZ-PZ,CZ-PZ
chb02,chb02_05,18,P7-T7,P7-T7
chb02,chb02_05,19,T7-FT9,T7-FT9
chb02,chb02_05,20,FT9-FT10,FT9-FT10
chb02,chb02_05,21,FT10-T8,FT10-T8
chb02,chb02_05,22,T8-P8-1,T8-P8-1
chb02,chb02_06,0,FP1-F7,FP1-F7
chb02,chb02_06,1,F7-T7,F7-T7
chb02,chb02_06,2,T7-P7,T7-P7
chb02,chb02_06,3,P7-O1,P7-O1
chb02,chb02_06,4,FP1-F3,FP1-F3
chb02,chb02_06,5,F3-C3,F3-C3
chb02,chb02_06,6,C3-P3,C3-P3
chb02,chb02_06,7,P3-O1,P3-O1
chb02,chb02_06,8,FP2-F4,FP2-F4
chb02,chb02_06,9,F4-C4,F4-C4
chb02,chb02_06,10,C4-P4,C4-P4
chb02,chb02_06,11,P4-O2,P4-O2
chb02,chb02_06,12,FP2-F8,FP2-F8
chb02,chb02_06,13,F8-T8,F8-T8
chb02,chb02_06,14,T8-P8-0,T8-P8-0
chb02,chb02_06,15,P8-O2,P8-O2
chb02,chb02_06,16,FZ-CZ,FZ-CZ
chb02,chb02_06,17,CZ-PZ,CZ-PZ
